End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits
6/30/2021,DISH,-0.002447708,0.020895061,0.004437631,0.002126973,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,DISH,-0.008253402,0.040127196,0.039280263,0.001021433,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,DISH,0.000224921,0.164701315,0.239720204,0.001207809,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,DISH,-0.026759613,0.024998958,0.022787493,0.000378167,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,DISH,-0.027726433,0.013332791,0.002133496,0.001935483,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,DISH,-0.02756654,-0.017148702,-0.039963504,0.000650832,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,DISH,-0.011974585,0.073546518,0.083380853,0.000772949,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/14/2022,DISH,,-0.311574505,-1,-1,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
8/4/2018,ADI,0.039656312,-0.010926069,-0.048964773,0.002084137,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
11/3/2018,ADI,0.01525747,-0.005401723,-0.053858853,-0.004062744,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
2/2/2019,ADI,-0.035065748,0.068010569,0.117011996,-0.004987033,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
5/4/2019,ADI,-0.00908501,-0.002382261,-0.020404178,0.003928713,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
8/3/2019,ADI,-0.030779306,-0.009597722,-0.025712577,-0.00096008,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
11/2/2019,ADI,-0.059459459,-0.008067881,-0.009513093,-0.002988582,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
2/1/2020,ADI,-0.063218391,-0.000747908,0.000413095,-0.000222643,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
5/2/2020,ADI,0.009969325,-0.00121626,0.007535873,0.000556732,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
8/1/2020,ADI,0.105542901,0.011662217,0.006352459,0.002011264,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
10/31/2020,ADI,0.01510989,-0.006064815,-0.035736103,0.00086411,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
1/30/2021,ADI,0.054127199,-0.001350785,-0.012564671,-0.001599524,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
5/1/2021,ADI,0.066110398,0.006902985,0.007378101,-0.000181624,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
7/31/2021,ADI,0.059000602,0.002455068,-0.004670417,-0.001662026,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
10/30/2021,ADI,0.176805003,1.417725613,0.528207316,0.426700234,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
1/29/2022,ADI,0.271497585,-0.021138336,-0.037822749,-0.00383758,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
4/30/2022,ADI,0.11056231,-0.008102937,-0.006309835,-0.00670533,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
7/30/2022,ADI,0.04652754,-0.008956517,0.000510912,-0.010511614,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
10/29/2022,ADI,0.044785878,-0.000873952,0.009410563,-0.009810593,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/28/2023,ADI,-0.002190238,-0.001331955,-0.00968418,-0.006762276,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
6/30/2018,ADP,-0.102813853,-0.118390596,-0.147941852,-0.006565542,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,ADP,-0.001809409,-0.036860666,-0.040307214,-0.001367366,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,ADP,0.054984894,0.037122164,0.039831389,-0.004564126,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,ADP,0.096219931,0.241972891,0.261676752,-0.001604768,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,ADP,-0.091170324,-0.130882231,-0.150454016,-0.002985075,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,ADP,0.004886462,-0.099622804,-0.113297522,-0.001842469,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,ADP,0.049771167,0.300782182,0.350528528,-0.00369174,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,ADP,0.102997275,-0.115697426,-0.132784071,-0.004631774,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,ADP,-0.16576087,-0.097203974,-0.118227641,0.000232666,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,ADP,0.027835357,0.082316295,0.094813396,-0.001395673,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,ADP,0.060789398,0.163623496,0.187118996,-0.002795248,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,ADP,0.11026616,0.103028829,0.122230922,-0.004905396,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,ADP,-0.078277886,-0.103569328,-0.115566135,-0.005399061,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,ADP,0.012473461,0.229922293,0.267597791,-0.004012273,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,ADP,0.050327654,-0.014736526,-0.01067062,-0.003791469,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,ADP,0.12153731,0.219362807,0.255711986,-0.005233111,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,ADP,-0.069203382,-0.124882056,-0.118335175,-0.005021521,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,ADP,-0.004781257,-0.264841124,-0.268285347,-0.002162942,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,ADP,0.03819361,0.174441928,0.175344843,-0.001926782,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
7/31/2018,ZM,0.240652572,,,,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
10/31/2018,ZM,0.20925583,,,,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
1/31/2019,ZM,0.173977208,,,,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
4/30/2019,ZM,0.153005671,,,,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
7/31/2019,ZM,0.195412664,0.071015323,0.167558105,1.477581602,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
10/31/2019,ZM,0.142409447,0.110280374,0.274166199,0.005533216,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
1/31/2020,ZM,0.130005462,0.085858586,0.097131443,0.012300735,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
4/30/2020,ZM,0.743241736,0.603100775,1.557567196,0.011609121,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
7/31/2020,ZM,1.021897388,0.26934236,0.222984563,0.010575545,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
10/31/2020,ZM,0.171322643,0.161904762,0.086956522,0.006830451,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
1/31/2021,ZM,0.135472905,0.73704918,-0.072903226,0.010316627,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
4/30/2021,ZM,0.083573092,0.111551529,0.180236604,0.021110729,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
7/31/2021,ZM,0.067726934,0.105281032,0.091391509,0.006528362,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
10/31/2021,ZM,0.029382958,0.072207712,0.007563479,0.005620314,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
1/31/2022,ZM,0.019029496,0.081960166,-0.050402145,0.003436738,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
4/30/2022,ZM,0.00280112,0.053767713,0.134387352,0.00251343,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
7/31/2022,ZM,0.023277467,0.011436471,0.023892484,-0.001985646,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
10/31/2022,ZM,0.002729754,-0.026217694,0.011667477,-0.010102059,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/31/2023,ZM,0.014519056,0.037131555,-0.076886112,-0.008773859,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
8/30/2018,MU,0.082467616,0.036587406,-0.179354001,0.000862069,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
11/29/2018,MU,-0.06528436,0.028103098,-0.035106804,-0.035314384,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
2/28/2019,MU,-0.264165293,0.06485032,0.225581634,-0.0125,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
5/30/2019,MU,-0.180361757,-0.025249016,-0.163823382,-0.001808318,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
8/29/2019,MU,0.023539302,0.056148462,0.202020202,0.001811594,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
11/28/2019,MU,0.054825462,0.015586966,0.085864049,0.001808318,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
2/27/2020,MU,-0.075530465,-2.01E-05,-0.04015018,0.003610108,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
5/28/2020,MU,0.13371236,0.047474218,0.124531013,0,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/3/2020,MU,0.117384844,0.032169984,0.042237524,0.000899281,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/3/2020,MU,-0.048371011,0.000242185,-0.061163329,0.00359389,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/4/2021,MU,0.081921397,0.008269542,-0.022634939,0.003581021,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/3/2021,MU,0.190668389,0.033397987,0.015736342,-0.000892061,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/2/2021,MU,0.118779661,0.05194573,0.090032154,-0.000892857,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/2/2021,MU,-0.083868622,0.040731363,0.028291767,0.000893655,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/3/2022,MU,0.022754333,0.040002612,0.033446342,-0.001785714,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/2/2022,MU,0.117837278,0.025119317,0.01034635,-0.011627907,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/1/2022,MU,-0.231312196,0.01511578,0.022541367,-0.009954751,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/1/2022,MU,-0.385066988,0.024003138,0.133854421,-0.00274223,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
3/2/2023,MU,-0.117747858,-0.019948729,0.037429987,0.002749771,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
7/29/2018,AMAT,-0.091067919,-0.033246837,-0.03474162,-0.034013605,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
10/28/2018,AMAT,-0.096828448,-0.013979757,-0.024416712,-0.027162978,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
1/27/2019,AMAT,-0.001596169,0.073101571,-0.006952169,-0.010341262,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
4/28/2019,AMAT,-0.05702105,-0.007768735,-0.01297489,-0.015673981,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
7/28/2019,AMAT,0.006499011,0.00159787,0.010875733,-0.013800425,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
10/27/2019,AMAT,0.053902302,0.011645839,0.011320049,-0.013993541,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
1/26/2020,AMAT,0.10868407,0.039055929,0.027474561,0,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
4/26/2020,AMAT,-0.049255166,0.103607022,0.151616098,0.001091703,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
7/26/2020,AMAT,0.110689917,-0.029520972,-0.092955985,-0.002181025,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
10/25/2020,AMAT,0.066666667,0.05583109,0.014911222,-0.001092896,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
1/31/2021,AMAT,0.101109215,0.042589362,0.004840764,0.001094092,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
5/2/2021,AMAT,0.074970941,0.033469213,0.021974307,0.003278689,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
8/1/2021,AMAT,0.107947378,0.016358729,0.027042673,-0.010893246,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
10/31/2021,AMAT,-0.020657124,0.054985906,0.093324744,-0.017621145,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
1/30/2022,AMAT,0.030725793,-0.015372701,-0.002945942,-0.003363229,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
5/1/2022,AMAT,0.006284241,0.001219129,0.025262225,-0.012373453,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
7/31/2022,AMAT,0.038270616,0.027573746,0.015201729,-0.01594533,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
10/30/2022,AMAT,0.034238125,0.021597034,0.031296572,-0.023148148,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
1/29/2023,AMAT,-0.009394572,0.04613485,0.000481696,0.001184834,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,
9/30/2018,FSLY,0.068857408,,,,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,FSLY,0.10801195,,,,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,FSLY,0.116650734,,,,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,FSLY,0.01354377,,,,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,FSLY,0.078487428,-0.081531865,-0.237485121,-0.000877672,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,FSLY,0.183525112,-0.019403031,-0.06756498,0.015758407,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,FSLY,0.067666621,0.008963482,0.070739296,0.006148622,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,FSLY,0.186558388,0.877015619,-0.030931028,0.0464775,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,FSLY,-0.053908897,0.03891331,0.467267386,0.061170932,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,FSLY,0.170035958,0.93185309,0.639930289,0.072501935,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,FSLY,0.02665489,0.752459016,5.913958225,0.004497329,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,FSLY,0.002050629,-0.000467727,0.013723696,0.010443864,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,FSLY,0.020099734,0.000935891,0.013537906,0.009963061,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,FSLY,0.126615553,0.009350164,0.019590383,0.020055806,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,FSLY,0.047739902,-0.011579435,0.011353712,0.00725522,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,FSLY,0.001328359,-0.094189316,-0.189069948,0.013110727,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,FSLY,0.058389746,-0.013450595,0.000598473,0.00904802,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,FSLY,0.099692177,-0.005768222,0.001421853,0.016323495,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
6/30/2018,SQ,0.218866801,0.493697479,0.575159236,0.01857062,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,SQ,0.082423448,0.117580872,0.152850789,0.015841766,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,SQ,0.057158534,-0.174175686,-0.242020344,0.010481095,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,SQ,0.028772326,0.341968912,0.518278575,0.012814505,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
6/30/2019,SQ,0.223733764,0.057006586,0.057604389,0.009578119,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195
9/30/2019,SQ,0.078364566,-0.140309411,-0.207204611,0.009021864,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894
12/31/2019,SQ,0.037124803,0.137465634,0.030897855,0.007386614,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102
3/31/2020,SQ,0.051789794,0.31927049,0.47954866,0.010832506,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177
6/30/2020,SQ,0.393193338,0.301132578,0.402764538,0.011902791,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143
9/30/2020,SQ,0.576923077,0.038658474,0.02803262,0.009863286,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008
12/31/2020,SQ,0.041199736,0.216416071,0.187902826,0.019081668,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814
3/31/2021,SQ,0.600823045,0.149848024,0.256816917,0.004490671,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408
6/30/2021,SQ,-0.074352383,0.21737598,0.226367058,0.001006653,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624
9/30/2021,SQ,-0.178594317,0.006731326,-0.015705389,0.011468258,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477
12/31/2021,SQ,0.060858257,0.080307714,0.074094452,0.004248308,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597
3/31/2022,SQ,-0.028928659,0.938440037,-0.003073508,0.170389377,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155
6/30/2022,SQ,0.111840444,-0.008308442,0.027147384,0.073720761,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562
9/30/2022,SQ,0.025431426,0.008170331,0.049774887,0.019475359,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295
12/31/2022,SQ,0.029893711,0.077023454,0.120879994,0.010835673,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002
6/30/2018,TWLO,0.144350816,1.041959838,3.62498025,0.01721147,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936
9/30/2018,TWLO,0.143082421,0.018412575,0.023853917,0.014259444,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353
12/31/2018,TWLO,0.209639125,0.024900398,0.036932517,0.013704458,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232
3/31/2019,TWLO,0.141148887,3.003887269,0.342241416,0.259772182,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876
